mid,title,year,genre,company,budget,revenue,runtime
11332,8 Â½ Women,1999,drama_comedy,Delux Productions_Kasander & Wigman Productions_Woodline Productions_Movie Masters_Continent Film GmbH,0,0,118
16093,Carnival of Souls,1962,horror_mystery,Harcourt Productions,30000,0,78
29372,Flying Tigers,1942,action_drama_history,,0,0,102
962,The Gold Rush,1925,adventure_comedy_drama,Charles Chaplin Productions,923000,2500000,95
5483,Lisa and the Devil,1973,fantasy_horror_science fiction,Roxy Film_Leone International_Euro America Produzioni Cinematografiche,1000000,0,92
21060,It's in the Water,1997,romance_comedy,"Keli Herd Film Company, Inc",0,0,100
30588,Monsieur Verdoux,1947,comedy_crime_drama,Charles Chaplin Productions,2000000,0,124
668,On Her Majesty's Secret Service,1969,adventure_action_thriller,United Artists_Eon Productions_Danjaq,6500000,81974493,142
23518,Seven Days in May,1964,drama_thriller,Paramount Pictures_Seven Arts Productions_Joel Productions,0,0,118
691,The Spy Who Loved Me,1977,adventure_action_thriller,United Artists_Eon Productions_Danjaq,14000000,185438673,125
698,Moonraker,1979,action_adventure_thriller_science fiction,United Artists_Eon Productions,34000000,210308099,126
682,The Man with the Golden Gun,1974,adventure_action_thriller,United Artists_Eon Productions_Danjaq,7000000,97572000,125
28973,A King in New York,1957,comedy_drama,Charles Chaplin Productions,0,0,110
28974,A Woman of Paris,1923,drama_romance,Charles Chaplin Productions_Regent,0,0,78
40685,In Old California,1942,action_romance_western,Republic Pictures,0,0,91
22994,The Fighting Seabees,1944,action_war,Republic Pictures,0,0,100
40639,Dark Command,1940,drama_romance_western,Republic Pictures (I),0,0,94
9600,Big Momma's House,2000,crime_comedy,Twentieth Century Fox Film Corporation_Regency Enterprises,30000000,173959438,98
120077,Running Free,1999,family,,0,0,81
38006,The Abominable Snowman,1957,adventure_horror,Clarion Films_Hammer Film Productions,0,0,91
2768,American Gigolo,1980,thriller_drama_crime_romance,Paramount Pictures,4800000,22743674,117
21,The Endless Summer,1966,documentary,Bruce Brown Films,0,0,95
10911,The Guns of Navarone,1961,action_adventure_drama_war,Columbia Pictures_Highroad Productions,6000000,28900000,158
30308,Lured,1947,drama_thriller_mystery,Hunt Stromberg Productions,0,0,102
38688,Pandora and the Flying Dutchman,1951,fantasy_drama_mystery_romance,Romulus Films_Dorkay Productions,0,0,122
26912,Quatermass and the Pit,1967,horror_science fiction,Hammer Film Productions,0,0,97
26278,Quatermass II,1957,horror_science fiction,Hammer Film Productions,0,0,85
26953,Puppet Master,1989,horror,Empire Pictures_Full Moon Entertainment,0,0,85
26954,Puppet Master II,1990,horror,Full Moon Entertainment,780000,0,88
26956,Puppet Master III Toulon's Revenge,1991,horror,Full Moon Entertainment,800000,0,86
26957,Puppet Master 4,1993,horror,Full Moon Entertainment,0,0,79
26958,Puppet Master 5: The Final Chapter,1994,horror,Full Moon Entertainment,0,0,82
26960,Retro Puppet Master,1999,horror,Full Moon Pictures,0,0,80
80287,Rent-a-Cop,1987,comedy_crime_action,Kings Road Entertainment_Zealcorp Productions Limited,0,0,96
6003,Romeo and Juliet,1968,drama_romance,Paramount Pictures_Dino de Laurentiis Cinematografica_BHE Films_Verona Produzione,0,38901218,138
23939,Stay Tuned,1992,comedy_fantasy,Warner Bros._Morgan Creek Productions,25000000,10736401,87
46614,The Story of G.I. Joe,1945,drama_war,United Artists_Lester Cowan Productions,0,0,108
11072,Blazing Saddles,1974,western_comedy,Crossbow Productions_Warner Bros.,2600000,119500000,93
23069,Benji,1974,adventure_family_romance,,0,0,86
21299,Benji the Hunted,1987,action_adventure_family,Embark Production,0,0,88
38802,For the Love of Benji,1977,family,,0,0,85
13368,White Christmas,1954,comedy_music_romance,Paramount Pictures,0,0,120
985,Eraserhead,1977,drama_fantasy_horror_science fiction,American Film Institute (AFI)_Libra Films,10000,7000000,89
14002,Baraka,1992,documentary,Magidson Films,4000000,0,96
541,The Man with the Golden Arm,1955,crime_drama_romance,Carlyle Production,0,0,119
21137,The Decline of Western Civilization,1981,documentary_music,Spheeris Films Inc.,100000,0,100
36724,The Decline of Western Civilization Part II: The Metal Years,1988,documentary_music,,0,0,93
10648,Magnum Force,1973,action_crime_thriller,Warner Bros.,0,39768000,124
11368,Blood Simple,1984,crime_drama_thriller,Circle Films_River Road Productions_Foxton Entertainment,1500000,0,97
10875,The Fabulous Baker Boys,1989,music_drama_romance,Tobis_Gladden Entertainment_Mirage,13000000,0,114
2075,Prizzi's Honor,1985,romance_comedy_crime_drama,ABC Pictures,0,26657534,124
1551,Flatliners,1990,drama_horror_science fiction_thriller,Columbia Pictures Corporation_Stonebridge Entertainment,26000000,61489265,115
10246,Porky's,1981,comedy,Melvin Simon Productions_Astral Bellevue PathÃ©,4000000,125728258,94
19698,Porky's II: The Next Day,1983,comedy,Twentieth Century Fox Film Corporation_Simon Reeves Landsburg Productions,6500000,33759266,98
23919,Porky's 3: Revenge,1985,comedy,SLM Production Group_Melvin Simon Productions_Astral Bellevue PathÃ©,9000000,20518905,92
18835,Private School,1983,comedy_romance,Universal Pictures_Unity Productions,0,0,89
26554,Class of Nuke 'Em High,1986,horror_comedy_science fiction,Troma Entertainment,2000000,0,85
15239,The Toxic Avenger,1984,science fiction_action_comedy_horror,Troma Entertainment,0,0,82
28165,The Toxic Avenger Part II,1989,comedy_horror_action,Troma Entertainment,0,0,96
28169,The Toxic Avenger Part III: The Last Temptation of Toxie,1989,comedy_horror_action_science fiction,Troma Entertainment,0,0,102
15762,Night of the Creeps,1986,comedy_horror_science fiction,TriStar Pictures_Delphi V Productions,0,0,88
169,Predator 2,1990,science fiction_action_thriller,Twentieth Century Fox Film Corporation_Lawrence Gordon Productions_Davis Entertainment_Silver Pictures,35000000,57120318,108
865,The Running Man,1987,action_science fiction,Keith Barish Productions_TAFT Entertainment Pictures_HBO_Braveworld Productions,27000000,38122105,101
9663,Starman,1984,action_adventure_romance_science fiction,Columbia Pictures_Delphi II Productions_Industrial Light & Magic (ILM),22000000,28744356,115
26889,The Brother from Another Planet,1984,comedy_drama_science fiction,,0,0,108
10128,Alien Nation,1988,crime_science fiction_thriller,Twentieth Century Fox Film Corporation_American Entertainment Partners II L.P.,16000000,32155047,91
9659,Mad Max,1979,adventure_action_thriller_science fiction,Kennedy Miller Productions_Mad Max Films_Crossroads,400000,100000000,93
8810,Mad Max 2: The Road Warrior,1981,adventure_action_thriller_science fiction,Kennedy Miller Productions,2000000,24600832,95
9355,Mad Max Beyond Thunderdome,1985,action_adventure_science fiction,Kennedy Miller Productions,12305523,36230219,107
1727,Bird on a Wire,1990,action_adventure_comedy_romance,Universal Pictures_Interscope Communications_The Badham-Cohen Group,20000000,0,110
635,Angel Heart,1987,horror_mystery_thriller,TriStar Pictures_Winkast Film Productions_Carolco Pictures_Union,17000000,17185632,113
10068,Nine 1/2 Weeks,1986,drama_romance,Metro-Goldwyn-Mayer (MGM)_Producers Sales Organization (PSO)_Jonesfilm_Galactic Films_Triple Ajaxxx,17000000,6735922,117
11495,Firestarter,1984,fantasy_drama_horror_action_thriller,Universal Pictures_Dino De Laurentiis Company,15000000,17080167,114
11428,Sleepwalkers,1992,fantasy_horror_thriller,Columbia Pictures_Victor & Grais Productions_Ion Pictures,0,30524763,91
10117,Action Jackson,1988,action_adventure_comedy_crime_drama,Silver Pictures_Lorimar Motion Pictures,7000000,20256975,96
35936,Sarafina!,1992,drama_family_foreign_music,Miramax Films_Vanguard Films_Hollywood Pictures_Distant Horizons_British Broadcasting Corporation (BBC),0,0,117
25562,Soapdish,1991,comedy_drama_romance,Paramount Pictures,0,36489888,97
51763,The Long Walk Home,1990,drama_history,Miramax Films,0,0,97
73079,Clara's Heart,1988,drama,Warner Bros._MTM Enterprises,0,0,108
38921,Burglar,1987,crime_comedy,Nelvana_Warner Bros.,0,0,103
35463,Fatal Beauty,1987,adventure_action_comedy_thriller,Metro-Goldwyn-Mayer (MGM)_CST Telecommunications,0,0,104
9679,Gone in Sixty Seconds,2000,action_crime_thriller,Jerry Bruckheimer Films_Touchstone Pictures,90000000,237202299,118
24587,American Pimp,1999,documentary,,0,0,87
51333,Love's Labour's Lost,2000,comedy_music_romance,Miramax Films_StudioCanal_Arts Council of England_Intermedia Films_PathÃ© Pictures International_Shakespeare Film Company,13000000,299792,93
17771,Sunshine,1999,drama_history,Channel Four Films_Dor Film Produktionsgesellschaft GmbH_Alliance Atlantis Communications_Serendipity Point Films_TÃ©lÃ©film Canada_Eurimages_Kinowelt Filmproduktion_Bavaria Film and Television Fund_Hungarian Motion Picture Fund_ISL Film_InterCom_The Movie Network (TMN)_TV2_Vienna Film Financing Fund_Ã–sterreichischer Rundfunk (ORF)_Starhaus Filmproduktion,0,0,181
31610,Trixie,2000,action_comedy_mystery_thriller,Sony Pictures Classics,0,0,116
60005,American Virgin,2000,comedy,,0,0,88
10264,Hamlet,1990,drama_history,Icon Productions_Nelson Entertainment_Icon Entertainment International_Canal+_Warner Bros._Sovereign Pictures_Carolco Pictures_Marquis,0,20710451,130
31657,Coming Home,1978,drama_romance_war,United Artists_Jerome Hellman Productions_Jayne Productions Inc,3000000,0,127
29204,American Pop,1981,animation_music,Columbia Pictures Corporation_Bakshi Productions_Aspen Productions,0,6000000,96
17814,Assault on Precinct 13,1976,action_crime,Overseas FilmGroup_The CKK Corporation,150000,0,91
11879,Near Dark,1987,drama_horror_thriller,De Laurentiis Entertainment Group (DEG)_F/M_Near Dark Joint Venture,5000000,0,95
21128,One False Move,1992,crime_drama_thriller,IRS Media,0,1543112,105
482,Shaft,1971,adventure_action_thriller_crime,Metro-Goldwyn-Mayer (MGM)_Shaft Productions Ltd.,4000000,12121618,100
592,The Conversation,1974,crime_drama_mystery,Paramount Pictures_The Coppola Company_The Directors Company,1600000,4420000,113
31593,Cutter's Way,1981,drama_mystery_thriller_crime,United Artists_Gurian Entertainment,3000000,0,105
12611,The Fury,1978,horror_science fiction_thriller,Twentieth Century Fox Film Corporation_Frank Yablans Presentations,5500000,24000000,118
14328,The Paper Chase,1973,comedy_drama_romance,Twentieth Century Fox Film Corporation_Thompson-Paul Productions,0,0,113
32047,Prince of the City,1981,drama_thriller_crime,Orion Pictures Corporation,0,0,167
9040,Serpico,1973,crime_drama_history,Paramount Pictures_De Laurentiis Entertainment Group_Artists Entertainment Complex,3000000,29800000,129
25364,Ace in the Hole,1951,drama,Paramount Pictures,1821052,1300000,111
43002,Lonely Are the Brave,1962,drama_western,Joel Productions,0,0,107
5121,The Sugarland Express,1974,crime_drama,Universal Pictures_Zanuck/Brown Productions,3000000,12800000,110
195,Trouble in Paradise,1932,comedy_romance,Paramount Pictures,0,0,83
6978,Big Trouble in Little China,1986,action_adventure_comedy_fantasy,Twentieth Century Fox Film Corporation_TAFT Entertainment Pictures,25000000,11000000,99
3133,Badlands,1973,crime_drama,Pressman-Williams_Warner Bros._Jill Jakes Production_Badlands Company,0,0,94
10571,Boys and Girls,2000,comedy_drama_romance,Punch 21 Productions,16000000,20627372,94
479,Shaft,2000,action_adventure_crime_thriller,Paramount Pictures_Scott Rudin Productions,46000000,107196498,99
7450,Titan A.E.,2000,animation_action_science fiction_family_adventure,Twentieth Century Fox Film Corporation_David Kirschner Productions_Fox Animation Studios,75000000,36754634,94
25636,Jesus' Son,1999,comedy_drama_romance,Evenstar Films,0,0,107
41160,The Match,1999,comedy_romance,,0,0,95
7443,Chicken Run,2000,animation_comedy_family,DreamWorks SKG_Aardman Animations_DreamWorks Animation_PathÃ©,45000000,224834564,84
2123,"Me, Myself & Irene",2000,comedy,Twentieth Century Fox Film Corporation_Conundrum Entertainment,51000000,149270999,116
2024,The Patriot,2000,drama_history_war_action,Centropolis Entertainment_Columbia Pictures Corporation_Mutual Film Company_Global Entertainment Productions GmbH & Company Medien KG,110000000,215294342,165
17711,The Adventures of Rocky & Bullwinkle,2000,action_adventure_animation_comedy_family,Universal Pictures_Capella International_KC Medien AG_Tribeca Productions,76000000,35134820,88
2133,The Perfect Storm,2000,drama,Warner Bros._Baltimore Spring Creek Productions_Radiant Productions,120000000,325756637,130
29946,The Golden Bowl,2000,romance_drama,Merchant Ivory Productions_TF1 International,15000000,0,130
25993,Asylum,1972,horror_thriller_mystery,Amicus Productions,0,0,88
28774,Communion,1989,drama_horror_science fiction_thriller,Allied Vision_The Picture Property Company_Pheasantry Films,0,1919653,103
46929,Fun & Fancy Free,1947,animation_family_music,Walt Disney Productions,0,0,73
11598,The Kentucky Fried Movie,1977,comedy,Kentucky Fried Theatre_United Film Distribution Company (UFDC)_KFM Films,600000,0,83
9702,Bound by Honor,1993,action_crime_drama_thriller,Hollywood Pictures,35000000,0,180
117026,Daughter of Dr. Jekyll,1957,fantasy_horror,Allied Artists Pictures_Film Venturers,0,0,71
9873,F/X,1986,crime_thriller_action,Orion Pictures_Dodi Fayed - Jack Wiener,0,20603715,109
16820,F/X2,1991,adventure_action_comedy_thriller,Orion Pictures_Dodi Fayed - Jack Wiener,16400000,0,108
14864,The Hot Spot,1990,drama_thriller_crime_romance,Orion Pictures,0,1293976,130
15379,Missing in Action,1984,action_adventure_thriller_war,Cannon Group,1500000,22812411,101
12764,Missing in Action 2: The Beginning,1985,action_adventure_war,Golan-Globus Productions_The Cannon Group,2410000,10755447,100
27352,Braddock: Missing in Action III,1988,action_war,Golan-Globus Productions_The Cannon Group,0,6193901,101
8348,Thunderbolt and Lightfoot,1974,action_adventure_comedy_crime,"Malpaso Productions_Malpaso Company, The",0,21700000,115
24099,Dreamscape,1984,adventure_horror_science fiction_thriller,Weintraub Entertainment Group_Zupnik-Curtis Enterprises_Chevy Chase Films,0,12145169,99
17897,The Golden Voyage of Sinbad,1973,action_adventure_drama_fantasy,Columbia Pictures,0,11000000,105
16094,House Party,1990,comedy_drama,New Line Cinema,2500000,26386000,100
16096,House Party 2,1991,comedy,,0,0,94
20343,Make Mine Music,1946,animation_family_music,RKO Radio Pictures_Walt Disney Productions,68,0,75
13757,Melody Time,1948,music_family_animation,RKO Radio Pictures_Walt Disney Productions,2000000,0,72
90980,On Our Merry Way,1948,romance_comedy_music,United Artists_Benedict Bogeaus Production,0,0,107
26270,Project Moon Base,1953,science fiction,Galaxy Pictures Inc.,0,0,63
37744,Rocketship X-M,1950,science fiction,Lippert Pictures,0,0,77
494,Shaft in Africa,1973,adventure_action_thriller_crime_mystery,Metro-Goldwyn-Mayer (MGM)_Shaft Productions Ltd.,2142000,1458000,112
493,Shaft's Big Score!,1972,action_adventure_crime_mystery,Metro-Goldwyn-Mayer (MGM)_Shaft Productions Ltd.,1978000,10000000,104
12706,Croupier,1998,drama_thriller,Channel Four Films_Arte_La Sept-Arte,0,0,94
4244,The Kid,2000,fantasy_comedy_family,Walt Disney Pictures,65000000,69700000,104
4247,Scary Movie,2000,comedy,Gold/Miller Productions_Wayans Bros. Entertainment_Dimension Films_Brad Grey Pictures,19000000,278019771,88
20770,But I'm a Cheerleader,1999,comedy,Ignite Entertainment,1200000,2600000,85
1052,Blow-Up,1966,drama_mystery_thriller,Bridge Films_Metro-Goldwyn-Mayer (MGM)_Carlo Ponti Production,0,0,111
20540,The Pawnbroker,1965,drama,Allied Artists_American International Pictures (AIP)_Landau Company_The Pawnbroker Co.,500000,0,116
23655,Groove,2000,drama_music_romance,,0,0,86
1788,Footloose,1984,drama_family_music_romance,Paramount Pictures_IndieProd Company Productions,8200000,80035402,107
32275,Duel in the Sun,1946,western,The Selznik Studio_Vanguard Films,6000000,20400000,144
36657,X-Men,2000,adventure_action_science fiction,Twentieth Century Fox Film Corporation_Donners' Company_Bad Hat Harry Productions_Marvel Enterprises_Springwood Productions_Genetics Productions,75000000,296339527,104
44490,Chuck & Buck,2000,comedy_drama,,0,0,96
47585,The Five Senses,1999,drama,,0,0,106
1448,The Wisdom of Crocodiles,1998,drama_fantasy_horror,Film Foundry Partners_Zenith Productions,0,0,98
36047,The In Crowd,2000,thriller,Morgan Creek Productions,15000000,5217498,105
2655,What Lies Beneath,2000,drama_horror_mystery_thriller,DreamWorks SKG_Twentieth Century Fox Film Corporation_ImageMovers,100000000,155464351,130
93,Anatomy of a Murder,1959,crime_drama_mystery_thriller,Columbia Pictures,0,0,160
9278,Freejack,1992,science fiction,Warner Bros._Morgan Creek Productions,0,0,110
90715,Greaser's Palace,1972,western_comedy,Greaser's Palace Ltd.,0,0,91
